date,day,hour,measure,month,weekday,year,period
2017-12-16 15:00:00,16,15,31.0,12,5,2017,Without pedestrianization
2017-12-16 16:00:00,16,16,32.0,12,5,2017,Without pedestrianization
2017-12-16 17:00:00,16,17,37.0,12,5,2017,Without pedestrianization
2017-12-16 18:00:00,16,18,50.0,12,5,2017,Without pedestrianization
2017-12-16 19:00:00,16,19,55.0,12,5,2017,Without pedestrianization
2017-12-16 20:00:00,16,20,60.0,12,5,2017,Without pedestrianization
2017-12-16 21:00:00,16,21,63.0,12,5,2017,Without pedestrianization
2017-12-16 22:00:00,16,22,60.0,12,5,2017,Without pedestrianization
2017-12-16 23:00:00,16,23,46.0,12,5,2017,Without pedestrianization
2017-12-17 00:00:00,17,0,37.0,12,6,2017,Without pedestrianization
2017-12-17 01:00:00,17,1,36.0,12,6,2017,Without pedestrianization
2017-12-17 02:00:00,17,2,38.0,12,6,2017,Without pedestrianization
2017-12-17 03:00:00,17,3,37.0,12,6,2017,Without pedestrianization
2017-12-17 04:00:00,17,4,41.0,12,6,2017,Without pedestrianization
2017-12-17 05:00:00,17,5,39.0,12,6,2017,Without pedestrianization
2017-12-17 06:00:00,17,6,51.0,12,6,2017,Without pedestrianization
2017-12-17 07:00:00,17,7,45.0,12,6,2017,Without pedestrianization
2017-12-17 08:00:00,17,8,48.0,12,6,2017,Without pedestrianization
2017-12-17 09:00:00,17,9,53.0,12,6,2017,Without pedestrianization
2017-12-17 10:00:00,17,10,57.0,12,6,2017,Without pedestrianization
2017-12-17 11:00:00,17,11,51.0,12,6,2017,Without pedestrianization
2017-12-17 12:00:00,17,12,41.0,12,6,2017,Without pedestrianization
2017-12-17 13:00:00,17,13,40.0,12,6,2017,Without pedestrianization
2017-12-17 14:00:00,17,14,38.0,12,6,2017,Without pedestrianization
2017-12-17 15:00:00,17,15,34.0,12,6,2017,Without pedestrianization
2017-12-17 16:00:00,17,16,36.0,12,6,2017,Without pedestrianization
2017-12-17 17:00:00,17,17,40.0,12,6,2017,Without pedestrianization
2017-12-17 18:00:00,17,18,51.0,12,6,2017,Without pedestrianization
2017-12-17 19:00:00,17,19,61.0,12,6,2017,Without pedestrianization
2017-12-17 20:00:00,17,20,63.0,12,6,2017,Without pedestrianization
2017-12-17 21:00:00,17,21,64.0,12,6,2017,Without pedestrianization
2017-12-17 22:00:00,17,22,61.0,12,6,2017,Without pedestrianization
2017-12-17 23:00:00,17,23,48.0,12,6,2017,Without pedestrianization
2017-12-18 00:00:00,18,0,57.0,12,0,2017,Without pedestrianization
2017-12-18 01:00:00,18,1,47.0,12,0,2017,Without pedestrianization
2017-12-18 02:00:00,18,2,54.0,12,0,2017,Without pedestrianization
2017-12-18 03:00:00,18,3,49.0,12,0,2017,Without pedestrianization
2017-12-18 04:00:00,18,4,41.0,12,0,2017,Without pedestrianization
2017-12-18 05:00:00,18,5,46.0,12,0,2017,Without pedestrianization
2017-12-18 06:00:00,18,6,51.0,12,0,2017,Without pedestrianization
2017-12-18 07:00:00,18,7,61.0,12,0,2017,Without pedestrianization
2017-12-18 08:00:00,18,8,78.0,12,0,2017,Without pedestrianization
2017-12-18 09:00:00,18,9,84.0,12,0,2017,Without pedestrianization
2017-12-18 10:00:00,18,10,100.0,12,0,2017,Without pedestrianization
2017-12-18 11:00:00,18,11,95.0,12,0,2017,Without pedestrianization
2017-12-18 12:00:00,18,12,88.0,12,0,2017,Without pedestrianization
2017-12-18 13:00:00,18,13,87.0,12,0,2017,Without pedestrianization
2017-12-18 14:00:00,18,14,75.0,12,0,2017,Without pedestrianization
2017-12-18 15:00:00,18,15,53.0,12,0,2017,Without pedestrianization
2017-12-18 16:00:00,18,16,49.0,12,0,2017,Without pedestrianization
2017-12-18 17:00:00,18,17,51.0,12,0,2017,Without pedestrianization
2017-12-18 18:00:00,18,18,63.0,12,0,2017,Without pedestrianization
2017-12-18 19:00:00,18,19,67.0,12,0,2017,Without pedestrianization
2017-12-18 20:00:00,18,20,69.0,12,0,2017,Without pedestrianization
2017-12-18 21:00:00,18,21,74.0,12,0,2017,Without pedestrianization
2017-12-18 22:00:00,18,22,83.0,12,0,2017,Without pedestrianization
2017-12-18 23:00:00,18,23,80.0,12,0,2017,Without pedestrianization
2017-12-19 00:00:00,19,0,74.0,12,1,2017,Without pedestrianization
2017-12-19 01:00:00,19,1,72.0,12,1,2017,Without pedestrianization
2017-12-19 02:00:00,19,2,62.0,12,1,2017,Without pedestrianization
2017-12-19 03:00:00,19,3,63.0,12,1,2017,Without pedestrianization
2017-12-19 04:00:00,19,4,57.0,12,1,2017,Without pedestrianization
2017-12-19 05:00:00,19,5,56.0,12,1,2017,Without pedestrianization
2017-12-19 06:00:00,19,6,56.0,12,1,2017,Without pedestrianization
2017-12-19 07:00:00,19,7,64.0,12,1,2017,Without pedestrianization
2017-12-19 08:00:00,19,8,70.0,12,1,2017,Without pedestrianization
2017-12-19 09:00:00,19,9,81.0,12,1,2017,Without pedestrianization
2017-12-19 10:00:00,19,10,70.0,12,1,2017,Without pedestrianization
2017-12-19 11:00:00,19,11,65.0,12,1,2017,Without pedestrianization
2017-12-19 12:00:00,19,12,58.0,12,1,2017,Without pedestrianization
2017-12-19 13:00:00,19,13,58.0,12,1,2017,Without pedestrianization
2017-12-19 14:00:00,19,14,64.0,12,1,2017,Without pedestrianization
2017-12-19 15:00:00,19,15,60.0,12,1,2017,Without pedestrianization
2017-12-19 16:00:00,19,16,61.0,12,1,2017,Without pedestrianization
2017-12-19 17:00:00,19,17,73.0,12,1,2017,Without pedestrianization
2017-12-19 18:00:00,19,18,84.0,12,1,2017,Without pedestrianization
2017-12-19 19:00:00,19,19,97.0,12,1,2017,Without pedestrianization
2017-12-19 20:00:00,19,20,91.0,12,1,2017,Without pedestrianization
2017-12-19 21:00:00,19,21,96.0,12,1,2017,Without pedestrianization
2017-12-19 22:00:00,19,22,90.0,12,1,2017,Without pedestrianization
2017-12-19 23:00:00,19,23,86.0,12,1,2017,Without pedestrianization
2017-12-20 00:00:00,20,0,73.0,12,2,2017,Without pedestrianization
2017-12-20 01:00:00,20,1,76.0,12,2,2017,Without pedestrianization
2017-12-20 02:00:00,20,2,68.0,12,2,2017,Without pedestrianization
2017-12-20 03:00:00,20,3,59.0,12,2,2017,Without pedestrianization
2017-12-20 04:00:00,20,4,56.0,12,2,2017,Without pedestrianization
2017-12-20 05:00:00,20,5,52.0,12,2,2017,Without pedestrianization
2017-12-20 06:00:00,20,6,52.0,12,2,2017,Without pedestrianization
2017-12-20 07:00:00,20,7,60.0,12,2,2017,Without pedestrianization
2017-12-20 08:00:00,20,8,76.0,12,2,2017,Without pedestrianization
2017-12-20 09:00:00,20,9,79.0,12,2,2017,Without pedestrianization
2017-12-20 10:00:00,20,10,86.0,12,2,2017,Without pedestrianization
2017-12-20 11:00:00,20,11,96.0,12,2,2017,Without pedestrianization
2017-12-20 12:00:00,20,12,92.0,12,2,2017,Without pedestrianization
2017-12-20 13:00:00,20,13,93.0,12,2,2017,Without pedestrianization
2017-12-20 14:00:00,20,14,92.0,12,2,2017,Without pedestrianization
2017-12-20 15:00:00,20,15,88.0,12,2,2017,Without pedestrianization
2017-12-20 16:00:00,20,16,85.0,12,2,2017,Without pedestrianization
2017-12-20 17:00:00,20,17,87.0,12,2,2017,Without pedestrianization
2017-12-20 18:00:00,20,18,92.0,12,2,2017,Without pedestrianization
2017-12-20 19:00:00,20,19,94.0,12,2,2017,Without pedestrianization
2017-12-20 20:00:00,20,20,105.0,12,2,2017,Without pedestrianization
2017-12-20 21:00:00,20,21,119.0,12,2,2017,Without pedestrianization
2017-12-20 22:00:00,20,22,109.0,12,2,2017,Without pedestrianization
2017-12-20 23:00:00,20,23,87.0,12,2,2017,Without pedestrianization
2017-12-21 00:00:00,21,0,67.0,12,3,2017,Without pedestrianization
2017-12-21 01:00:00,21,1,62.0,12,3,2017,Without pedestrianization
2017-12-21 02:00:00,21,2,62.0,12,3,2017,Without pedestrianization
2017-12-21 03:00:00,21,3,57.0,12,3,2017,Without pedestrianization
2017-12-21 04:00:00,21,4,59.0,12,3,2017,Without pedestrianization
2017-12-21 05:00:00,21,5,53.0,12,3,2017,Without pedestrianization
2017-12-21 06:00:00,21,6,54.0,12,3,2017,Without pedestrianization
2017-12-21 07:00:00,21,7,59.0,12,3,2017,Without pedestrianization
2017-12-21 08:00:00,21,8,74.0,12,3,2017,Without pedestrianization
2017-12-21 09:00:00,21,9,93.0,12,3,2017,Without pedestrianization
2017-12-21 10:00:00,21,10,102.0,12,3,2017,Without pedestrianization
2017-12-21 11:00:00,21,11,92.0,12,3,2017,Without pedestrianization
2017-12-21 12:00:00,21,12,59.0,12,3,2017,Without pedestrianization
2017-12-21 13:00:00,21,13,65.0,12,3,2017,Without pedestrianization
2017-12-21 14:00:00,21,14,73.0,12,3,2017,Without pedestrianization
2017-12-21 15:00:00,21,15,72.0,12,3,2017,Without pedestrianization
2017-12-21 16:00:00,21,16,70.0,12,3,2017,Without pedestrianization
2017-12-21 17:00:00,21,17,70.0,12,3,2017,Without pedestrianization
2017-12-21 18:00:00,21,18,72.0,12,3,2017,Without pedestrianization
2017-12-21 19:00:00,21,19,73.0,12,3,2017,Without pedestrianization
2017-12-21 20:00:00,21,20,75.0,12,3,2017,Without pedestrianization
2017-12-21 21:00:00,21,21,82.0,12,3,2017,Without pedestrianization
2017-12-21 22:00:00,21,22,93.0,12,3,2017,Without pedestrianization
2017-12-21 23:00:00,21,23,85.0,12,3,2017,Without pedestrianization
2017-12-22 00:00:00,22,0,85.0,12,4,2017,Without pedestrianization
2017-12-22 01:00:00,22,1,67.0,12,4,2017,Without pedestrianization
2017-12-22 02:00:00,22,2,63.0,12,4,2017,Without pedestrianization
2017-12-22 03:00:00,22,3,60.0,12,4,2017,Without pedestrianization
2017-12-22 04:00:00,22,4,55.0,12,4,2017,Without pedestrianization
2017-12-22 05:00:00,22,5,50.0,12,4,2017,Without pedestrianization
2017-12-22 06:00:00,22,6,50.0,12,4,2017,Without pedestrianization
2017-12-22 07:00:00,22,7,56.0,12,4,2017,Without pedestrianization
2017-12-22 08:00:00,22,8,70.0,12,4,2017,Without pedestrianization
2017-12-22 09:00:00,22,9,75.0,12,4,2017,Without pedestrianization
2017-12-22 10:00:00,22,10,80.0,12,4,2017,Without pedestrianization
2017-12-22 11:00:00,22,11,83.0,12,4,2017,Without pedestrianization
2017-12-22 12:00:00,22,12,89.0,12,4,2017,Without pedestrianization
2017-12-22 13:00:00,22,13,96.0,12,4,2017,Without pedestrianization
2017-12-22 14:00:00,22,14,95.0,12,4,2017,Without pedestrianization
2017-12-22 15:00:00,22,15,94.0,12,4,2017,Without pedestrianization
2017-12-22 16:00:00,22,16,97.0,12,4,2017,Without pedestrianization
2017-12-22 17:00:00,22,17,90.0,12,4,2017,Without pedestrianization
2017-12-22 18:00:00,22,18,83.0,12,4,2017,Without pedestrianization
2017-12-22 19:00:00,22,19,79.0,12,4,2017,Without pedestrianization
2017-12-22 20:00:00,22,20,85.0,12,4,2017,Without pedestrianization
2017-12-22 21:00:00,22,21,88.0,12,4,2017,Without pedestrianization
2017-12-22 22:00:00,22,22,82.0,12,4,2017,Without pedestrianization
2017-12-22 23:00:00,22,23,96.0,12,4,2017,Without pedestrianization
2017-12-23 00:00:00,23,0,85.0,12,5,2017,Without pedestrianization
2017-12-23 01:00:00,23,1,79.0,12,5,2017,Without pedestrianization
2017-12-23 02:00:00,23,2,74.0,12,5,2017,Without pedestrianization
2017-12-23 03:00:00,23,3,73.0,12,5,2017,Without pedestrianization
2017-12-23 04:00:00,23,4,66.0,12,5,2017,Without pedestrianization
2017-12-23 05:00:00,23,5,56.0,12,5,2017,Without pedestrianization
2017-12-23 06:00:00,23,6,52.0,12,5,2017,Without pedestrianization
2017-12-23 07:00:00,23,7,51.0,12,5,2017,Without pedestrianization
2017-12-23 08:00:00,23,8,55.0,12,5,2017,Without pedestrianization
2017-12-23 09:00:00,23,9,46.0,12,5,2017,Without pedestrianization
2017-12-23 10:00:00,23,10,40.0,12,5,2017,Without pedestrianization
2017-12-23 11:00:00,23,11,38.0,12,5,2017,Without pedestrianization
2017-12-23 12:00:00,23,12,40.0,12,5,2017,Without pedestrianization
2017-12-23 13:00:00,23,13,38.0,12,5,2017,Without pedestrianization
2017-12-23 14:00:00,23,14,36.0,12,5,2017,Without pedestrianization
2017-12-23 15:00:00,23,15,34.0,12,5,2017,Without pedestrianization
2017-12-23 16:00:00,23,16,38.0,12,5,2017,Without pedestrianization
2017-12-23 17:00:00,23,17,48.0,12,5,2017,Without pedestrianization
2017-12-23 18:00:00,23,18,58.0,12,5,2017,Without pedestrianization
2017-12-23 19:00:00,23,19,58.0,12,5,2017,Without pedestrianization
2017-12-23 20:00:00,23,20,63.0,12,5,2017,Without pedestrianization
2017-12-23 21:00:00,23,21,63.0,12,5,2017,Without pedestrianization
2017-12-23 22:00:00,23,22,64.0,12,5,2017,Without pedestrianization
2017-12-23 23:00:00,23,23,61.0,12,5,2017,Without pedestrianization
2017-12-24 00:00:00,24,0,56.0,12,6,2017,Without pedestrianization
2017-12-24 01:00:00,24,1,55.0,12,6,2017,Without pedestrianization
2017-12-24 02:00:00,24,2,52.0,12,6,2017,Without pedestrianization
2017-12-24 03:00:00,24,3,46.0,12,6,2017,Without pedestrianization
2017-12-24 04:00:00,24,4,41.0,12,6,2017,Without pedestrianization
2017-12-24 05:00:00,24,5,39.0,12,6,2017,Without pedestrianization
2017-12-24 06:00:00,24,6,39.0,12,6,2017,Without pedestrianization
2017-12-24 07:00:00,24,7,41.0,12,6,2017,Without pedestrianization
2017-12-24 08:00:00,24,8,47.0,12,6,2017,Without pedestrianization
2017-12-24 09:00:00,24,9,45.0,12,6,2017,Without pedestrianization
2017-12-24 10:00:00,24,10,47.0,12,6,2017,Without pedestrianization
2017-12-24 11:00:00,24,11,38.0,12,6,2017,Without pedestrianization
2017-12-24 12:00:00,24,12,37.0,12,6,2017,Without pedestrianization
2017-12-24 13:00:00,24,13,39.0,12,6,2017,Without pedestrianization
2017-12-24 14:00:00,24,14,39.0,12,6,2017,Without pedestrianization
2017-12-24 15:00:00,24,15,40.0,12,6,2017,Without pedestrianization
2017-12-24 16:00:00,24,16,44.0,12,6,2017,Without pedestrianization
2017-12-24 17:00:00,24,17,48.0,12,6,2017,Without pedestrianization
2017-12-24 18:00:00,24,18,61.0,12,6,2017,Without pedestrianization
2017-12-24 19:00:00,24,19,69.0,12,6,2017,Without pedestrianization
2017-12-24 20:00:00,24,20,73.0,12,6,2017,Without pedestrianization
2017-12-24 21:00:00,24,21,75.0,12,6,2017,Without pedestrianization
2017-12-24 22:00:00,24,22,66.0,12,6,2017,Without pedestrianization
2017-12-24 23:00:00,24,23,68.0,12,6,2017,Without pedestrianization
2017-12-25 00:00:00,25,0,55.0,12,0,2017,Without pedestrianization
2017-12-25 01:00:00,25,1,52.0,12,0,2017,Without pedestrianization
2017-12-25 02:00:00,25,2,50.0,12,0,2017,Without pedestrianization
2017-12-25 03:00:00,25,3,44.0,12,0,2017,Without pedestrianization
2017-12-25 04:00:00,25,4,43.0,12,0,2017,Without pedestrianization
2017-12-25 05:00:00,25,5,38.0,12,0,2017,Without pedestrianization
2017-12-25 06:00:00,25,6,39.0,12,0,2017,Without pedestrianization
2017-12-25 07:00:00,25,7,34.0,12,0,2017,Without pedestrianization
2017-12-25 08:00:00,25,8,35.0,12,0,2017,Without pedestrianization
2017-12-25 09:00:00,25,9,38.0,12,0,2017,Without pedestrianization
2017-12-25 10:00:00,25,10,39.0,12,0,2017,Without pedestrianization
2017-12-25 11:00:00,25,11,30.0,12,0,2017,Without pedestrianization
2017-12-25 12:00:00,25,12,33.0,12,0,2017,Without pedestrianization
2017-12-25 13:00:00,25,13,34.0,12,0,2017,Without pedestrianization
2017-12-25 14:00:00,25,14,40.0,12,0,2017,Without pedestrianization
2017-12-25 15:00:00,25,15,35.0,12,0,2017,Without pedestrianization
2017-12-25 16:00:00,25,16,29.0,12,0,2017,Without pedestrianization
2017-12-25 17:00:00,25,17,32.0,12,0,2017,Without pedestrianization
2017-12-25 18:00:00,25,18,39.0,12,0,2017,Without pedestrianization
2017-12-25 19:00:00,25,19,44.0,12,0,2017,Without pedestrianization
2017-12-25 20:00:00,25,20,48.0,12,0,2017,Without pedestrianization
2017-12-25 21:00:00,25,21,50.0,12,0,2017,Without pedestrianization
2017-12-25 22:00:00,25,22,47.0,12,0,2017,Without pedestrianization
2017-12-25 23:00:00,25,23,47.0,12,0,2017,Without pedestrianization
2017-12-26 00:00:00,26,0,48.0,12,1,2017,Without pedestrianization
2017-12-26 01:00:00,26,1,44.0,12,1,2017,Without pedestrianization
2017-12-26 02:00:00,26,2,37.0,12,1,2017,Without pedestrianization
2017-12-26 03:00:00,26,3,30.0,12,1,2017,Without pedestrianization
2017-12-26 04:00:00,26,4,32.0,12,1,2017,Without pedestrianization
2017-12-26 05:00:00,26,5,30.0,12,1,2017,Without pedestrianization
2017-12-26 06:00:00,26,6,31.0,12,1,2017,Without pedestrianization
2017-12-26 07:00:00,26,7,45.0,12,1,2017,Without pedestrianization
2017-12-26 08:00:00,26,8,59.0,12,1,2017,Without pedestrianization
2017-12-26 09:00:00,26,9,56.0,12,1,2017,Without pedestrianization
2017-12-26 10:00:00,26,10,47.0,12,1,2017,Without pedestrianization
2017-12-26 11:00:00,26,11,49.0,12,1,2017,Without pedestrianization
2017-12-26 12:00:00,26,12,40.0,12,1,2017,Without pedestrianization
2017-12-26 13:00:00,26,13,35.0,12,1,2017,Without pedestrianization
2017-12-26 14:00:00,26,14,29.0,12,1,2017,Without pedestrianization
2017-12-26 15:00:00,26,15,30.0,12,1,2017,Without pedestrianization
2017-12-26 16:00:00,26,16,31.0,12,1,2017,Without pedestrianization
2017-12-26 17:00:00,26,17,33.0,12,1,2017,Without pedestrianization
2017-12-26 18:00:00,26,18,36.0,12,1,2017,Without pedestrianization
2017-12-26 19:00:00,26,19,35.0,12,1,2017,Without pedestrianization
2017-12-26 20:00:00,26,20,31.0,12,1,2017,Without pedestrianization
2017-12-26 21:00:00,26,21,30.0,12,1,2017,Without pedestrianization
2017-12-26 22:00:00,26,22,24.0,12,1,2017,Without pedestrianization
2017-12-26 23:00:00,26,23,16.0,12,1,2017,Without pedestrianization
2017-12-27 00:00:00,27,0,15.0,12,2,2017,Without pedestrianization
2017-12-27 01:00:00,27,1,17.0,12,2,2017,Without pedestrianization
2017-12-27 02:00:00,27,2,17.0,12,2,2017,Without pedestrianization
2017-12-27 03:00:00,27,3,17.0,12,2,2017,Without pedestrianization
2017-12-27 04:00:00,27,4,19.0,12,2,2017,Without pedestrianization
2017-12-27 05:00:00,27,5,29.0,12,2,2017,Without pedestrianization
2017-12-27 06:00:00,27,6,31.0,12,2,2017,Without pedestrianization
2017-12-27 07:00:00,27,7,37.0,12,2,2017,Without pedestrianization
2017-12-27 08:00:00,27,8,48.0,12,2,2017,Without pedestrianization
2017-12-27 09:00:00,27,9,51.0,12,2,2017,Without pedestrianization
2017-12-27 10:00:00,27,10,41.0,12,2,2017,Without pedestrianization
2017-12-27 11:00:00,27,11,37.0,12,2,2017,Without pedestrianization
2017-12-27 12:00:00,27,12,36.0,12,2,2017,Without pedestrianization
2017-12-27 13:00:00,27,13,37.0,12,2,2017,Without pedestrianization
2017-12-27 14:00:00,27,14,35.0,12,2,2017,Without pedestrianization
2017-12-27 15:00:00,27,15,38.0,12,2,2017,Without pedestrianization
2017-12-27 16:00:00,27,16,34.0,12,2,2017,Without pedestrianization
2017-12-27 17:00:00,27,17,36.0,12,2,2017,Without pedestrianization
2017-12-27 18:00:00,27,18,36.0,12,2,2017,Without pedestrianization
2017-12-27 19:00:00,27,19,39.0,12,2,2017,Without pedestrianization
2017-12-27 20:00:00,27,20,34.0,12,2,2017,Without pedestrianization
2017-12-27 21:00:00,27,21,40.0,12,2,2017,Without pedestrianization
2017-12-27 22:00:00,27,22,33.0,12,2,2017,Without pedestrianization
2017-12-27 23:00:00,27,23,26.0,12,2,2017,Without pedestrianization
2017-12-28 00:00:00,28,0,28.0,12,3,2017,Without pedestrianization
2017-12-28 01:00:00,28,1,23.0,12,3,2017,Without pedestrianization
2017-12-28 02:00:00,28,2,18.0,12,3,2017,Without pedestrianization
2017-12-28 03:00:00,28,3,17.0,12,3,2017,Without pedestrianization
2017-12-28 04:00:00,28,4,15.0,12,3,2017,Without pedestrianization
2017-12-28 05:00:00,28,5,17.0,12,3,2017,Without pedestrianization
2017-12-28 06:00:00,28,6,21.0,12,3,2017,Without pedestrianization
2017-12-28 07:00:00,28,7,31.0,12,3,2017,Without pedestrianization
2017-12-28 08:00:00,28,8,54.0,12,3,2017,Without pedestrianization
2017-12-28 09:00:00,28,9,58.0,12,3,2017,Without pedestrianization
2017-12-28 10:00:00,28,10,56.0,12,3,2017,Without pedestrianization
2017-12-28 11:00:00,28,11,50.0,12,3,2017,Without pedestrianization
2017-12-28 12:00:00,28,12,42.0,12,3,2017,Without pedestrianization
2017-12-28 13:00:00,28,13,39.0,12,3,2017,Without pedestrianization
2017-12-28 14:00:00,28,14,40.0,12,3,2017,Without pedestrianization
2017-12-28 15:00:00,28,15,32.0,12,3,2017,Without pedestrianization
2017-12-28 16:00:00,28,16,34.0,12,3,2017,Without pedestrianization
2017-12-28 17:00:00,28,17,36.0,12,3,2017,Without pedestrianization
2017-12-28 18:00:00,28,18,49.0,12,3,2017,Without pedestrianization
2017-12-28 19:00:00,28,19,40.0,12,3,2017,Without pedestrianization
2017-12-28 20:00:00,28,20,48.0,12,3,2017,Without pedestrianization
2017-12-28 21:00:00,28,21,46.0,12,3,2017,Without pedestrianization
2017-12-28 22:00:00,28,22,37.0,12,3,2017,Without pedestrianization
2017-12-28 23:00:00,28,23,33.0,12,3,2017,Without pedestrianization
2017-12-29 00:00:00,29,0,29.0,12,4,2017,Without pedestrianization
2017-12-29 01:00:00,29,1,25.0,12,4,2017,Without pedestrianization
2017-12-29 02:00:00,29,2,28.0,12,4,2017,Without pedestrianization
2017-12-29 03:00:00,29,3,28.0,12,4,2017,Without pedestrianization
2017-12-29 04:00:00,29,4,24.0,12,4,2017,Without pedestrianization
2017-12-29 05:00:00,29,5,23.0,12,4,2017,Without pedestrianization
2017-12-29 06:00:00,29,6,33.0,12,4,2017,Without pedestrianization
