,actual,predicted,difference,mae,mse
6122,33.0,47.29996,-14.299961,14.299961,204.48889
6123,44.0,38.801945,5.1980553,5.1980553,27.01978
6124,40.0,40.197475,-0.19747543,0.19747543,0.038996547
6125,31.000002,39.55201,-8.552008,8.552008,73.13683
6126,37.0,34.020676,2.9793243,2.9793243,8.876373
6127,37.0,34.73515,2.2648506,2.2648506,5.1295485
6128,30.0,35.373707,-5.373707,5.373707,28.876724
6129,17.0,31.883171,-14.883171,14.883171,221.50879
6130,16.000002,23.144608,-7.1446056,7.1446056,51.04539
6131,11.0,18.879736,-7.879736,7.879736,62.09024
6132,13.0,15.072935,-2.072935,2.072935,4.29706
6133,12.000001,14.737511,-2.7375097,2.7375097,7.4939594
6134,17.0,14.346262,2.653738,2.653738,7.0423255
6135,17.0,16.658386,0.34161377,0.34161377,0.116699964
6136,34.0,17.70622,16.29378,16.29378,265.48724
6137,67.0,26.698902,40.301098,40.301098,1624.1785
6138,61.000004,48.013832,12.986172,12.986172,168.64066
6139,42.0,56.222313,-14.222313,14.222313,202.27419
6140,25.0,48.977318,-23.977318,23.977318,574.91174
6141,15.0,34.34403,-19.344028,19.344028,374.19144
6142,10.0,21.874437,-11.874437,11.874437,141.00226
6143,10.0,15.10008,-5.1000795,5.1000795,26.01081
6144,15.0,13.112209,1.8877907,1.8877907,3.5637536
6145,14.000001,15.124001,-1.1239996,1.1239996,1.263375
6146,14.000001,15.60764,-1.6076393,1.6076393,2.5845041
6147,28.0,15.70219,12.29781,12.29781,151.23611
6148,41.0,22.76368,18.23632,18.23632,332.5634
6149,45.000004,32.877224,12.12278,12.12278,146.96179
6150,41.0,39.740738,1.2592621,1.2592621,1.585741
6151,42.0,40.474285,1.5257149,1.5257149,2.327806
6152,34.0,40.757164,-6.757164,6.757164,45.659264
6153,34.0,36.326763,-2.3267632,2.3267632,5.413827
6154,26.0,34.049244,-8.049244,8.049244,64.79033
6155,17.0,28.912731,-11.912731,11.912731,141.91316
6156,19.0,21.814392,-2.814392,2.814392,7.920803
6157,36.64932,20.065155,16.584164,16.584164,275.0345
6158,18.0,28.829882,-10.829882,10.829882,117.28634
6159,19.0,23.32707,-4.32707,4.32707,18.723537
6160,21.0,20.787798,0.21220207,0.21220207,0.04502972
6161,37.0,21.018227,15.981773,15.981773,255.41708
6162,57.0,29.510727,27.489273,27.489273,755.66016
6163,54.0,44.34805,9.651951,9.651951,93.16016
6164,56.0,50.253357,5.746643,5.746643,33.023907
6165,40.0,53.464466,-13.464466,13.464466,181.29184
6166,31.000002,45.77984,-14.779837,14.779837,218.44357
6167,50.0,36.057983,13.942017,13.942017,194.37982
6168,49.0,42.090405,6.9095955,6.9095955,47.742508
6169,53.000004,45.553925,7.4460793,7.4460793,55.444096
6170,55.0,49.280766,5.7192345,5.7192345,32.709644
6171,53.000004,52.192005,0.80799866,0.80799866,0.65286183
6172,54.0,52.1839,1.8161011,1.8161011,3.298223
6173,40.0,52.53572,-12.535721,12.535721,157.1443
6174,36.0,44.970093,-8.970093,8.970093,80.46256
6175,39.0,38.590847,0.40915298,0.40915298,0.16740617
6176,29.0,37.549957,-8.549957,8.549957,73.10177
6177,22.0,32.045025,-10.045025,10.045025,100.90253
6178,15.0,25.729551,-10.729551,10.729551,115.12327
6179,14.000001,19.504059,-5.504058,5.504058,30.294653
6180,14.000001,16.6791,-2.679099,2.679099,7.177572
6181,18.0,15.884305,2.115695,2.115695,4.4761653
6182,17.0,17.713099,-0.7130985,0.7130985,0.5085095
6183,16.000002,18.07226,-2.072258,2.072258,4.2942533
6184,21.0,17.6098,3.3901997,3.3901997,11.493454
6185,28.0,19.921917,8.078083,8.078083,65.255424
6186,35.0,24.593737,10.406263,10.406263,108.29031
6187,40.0,30.367401,9.632599,9.632599,92.786964
6188,41.0,35.6222,5.3778,5.3778,28.920732
6189,40.0,38.432003,1.567997,1.567997,2.4586146
6190,62.0,38.914753,23.085247,23.085247,532.92865
6191,78.0,50.596516,27.403484,27.403484,750.9509
6192,46.0,64.922676,-18.922676,18.922676,358.06766
6193,34.0,55.89476,-21.89476,21.89476,479.38052
6194,26.0,42.54575,-16.54575,16.54575,273.76184
6195,33.0,31.200113,1.7998867,1.7998867,3.239592
6196,41.0,30.671762,10.328238,10.328238,106.67249
6197,39.0,35.77188,3.228119,3.228119,10.420752
6198,32.0,37.357174,-5.357174,5.357174,28.699312
6199,21.0,33.989765,-12.989765,12.989765,168.734
6200,17.0,26.107487,-9.107487,9.107487,82.94631
6201,15.0,20.545946,-5.545946,5.545946,30.757519
6202,15.0,17.616314,-2.616314,2.616314,6.8450985
6203,14.000001,16.714952,-2.7149515,2.7149515,7.3709617
6204,14.000001,16.0222,-2.0221987,2.0221987,4.0892873
6205,15.0,15.7772455,-0.7772455,0.7772455,0.6041106
6206,16.000002,16.21279,-0.21278763,0.21278763,0.045278575
6207,17.0,16.912739,0.0872612,0.0872612,0.007614517
6208,17.0,17.697416,-0.6974163,0.6974163,0.48638952
6209,19.0,17.999573,1.0004272,1.0004272,1.0008547
6210,25.0,19.09696,5.90304,5.90304,34.84588
6211,27.000002,22.644075,4.3559265,4.3559265,18.974096
6212,20.0,25.267769,-5.267769,5.267769,27.74939
6213,22.0,22.583017,-0.58301735,0.58301735,0.33990923
6214,17.0,22.225513,-5.2255135,5.2255135,27.30599
6215,13.0,19.619917,-6.619917,6.619917,43.8233
6216,22.0,16.461359,5.538641,5.538641,30.676544
6217,26.0,19.817556,6.1824436,6.1824436,38.22261
6218,25.0,23.574999,1.4250011,1.4250011,2.0306282
6219,37.0,24.612476,12.387524,12.387524,153.45074
6220,45.000004,31.21039,13.789614,13.789614,190.15344
6221,46.0,38.684578,7.315422,7.315422,53.5154
6222,42.0,42.67016,-0.6701584,0.6701584,0.44911227
6223,33.0,42.070374,-9.070374,9.070374,82.271675
6224,21.0,36.31612,-15.31612,15.31612,234.58354
6225,20.0,26.799084,-6.7990837,6.7990837,46.22754
6226,18.0,22.268923,-4.268923,4.268923,18.223701
6227,14.000001,19.858475,-5.858474,5.858474,34.321716
6228,15.0,17.070967,-2.0709667,2.0709667,4.288903
6229,19.0,16.545881,2.4541187,2.4541187,6.022699
6230,16.000002,18.483263,-2.483261,2.483261,6.166586
6231,17.0,17.853148,-0.8531475,0.8531475,0.7278607
6232,34.0,17.976786,16.023214,16.023214,256.7434
6233,39.0,26.756247,12.243753,12.243753,149.9095
6234,35.0,33.686447,1.3135529,1.3135529,1.7254211
6235,40.0,34.460377,5.5396233,5.5396233,30.687426
6236,29.0,37.07885,-8.07885,8.07885,65.267815
6237,18.0,32.18722,-14.187222,14.187222,201.27725
6238,11.0,23.638046,-12.638046,12.638046,159.72021
6239,12.000001,16.53135,-4.531348,4.531348,20.533117
6240,23.000002,14.5486145,8.451387,8.451387,71.42595
6241,19.0,19.633589,-0.6335888,0.6335888,0.40143475
6242,21.0,20.023172,0.9768276,0.9768276,0.9541922
6243,28.0,20.922016,7.077984,7.077984,50.097855
6244,38.0,24.93712,13.06288,13.06288,170.63882
6245,40.0,32.01728,7.9827194,7.9827194,63.72381
6246,39.0,36.435978,2.564022,2.564022,6.574209
6247,33.0,37.64975,-4.6497498,4.6497498,21.620173
6248,34.0,34.597378,-0.5973778,0.5973778,0.35686022
6249,30.0,33.438507,-3.438507,3.438507,11.823331
6250,26.0,30.914268,-4.9142685,4.9142685,24.150034
6251,28.0,27.61936,0.38064003,0.38064003,0.14488684
6252,24.0,27.32836,-3.3283596,3.3283596,11.077977
6253,31.000002,25.268919,5.731083,5.731083,32.84531
6254,29.0,28.048374,0.9516258,0.9516258,0.9055917
6255,25.0,28.480524,-3.480524,3.480524,12.114048
6256,23.000002,26.335522,-3.3355198,3.3355198,11.125692
6257,23.000002,24.261812,-1.2618103,1.2618103,1.5921652
6258,21.0,23.401915,-2.4019146,2.4019146,5.7691936
6259,19.0,22.11678,-3.1167793,3.1167793,9.7143135
6260,21.0,20.56479,0.43520927,0.43520927,0.18940711
6261,18.0,20.983995,-2.9839954,2.9839954,8.904229
6262,19.0,19.721306,-0.72130585,0.72130585,0.52028215
6263,21.0,19.651823,1.348177,1.348177,1.817581
6264,23.000002,20.73126,2.2687416,2.2687416,5.1471887
6265,23.000002,22.245934,0.7540684,0.7540684,0.56861913
6266,26.0,22.88811,3.1118908,3.1118908,9.683865
6267,34.0,24.649885,9.350115,9.350115,87.424644
6268,44.0,29.654562,14.345438,14.345438,205.7916
6269,50.0,37.346138,12.653862,12.653862,160.12022
6270,54.0,44.24442,9.755581,9.755581,95.17136
6271,42.0,49.530834,-7.530834,7.530834,56.713463
6272,35.0,45.271904,-10.271904,10.271904,105.51201
6273,29.0,38.50978,-9.509781,9.509781,90.435936
6274,21.0,31.980164,-10.980164,10.980164,120.563995
6275,16.000002,24.988361,-8.988359,8.988359,80.7906
6276,15.0,19.702862,-4.702862,4.702862,22.116909
6277,16.000002,17.338945,-1.3389435,1.3389435,1.7927697
6278,20.0,17.152012,2.8479881,2.8479881,8.111036
6279,20.0,19.245375,0.7546253,0.7546253,0.5694594
6280,20.0,20.2008,-0.20079994,0.20079994,0.040320616
6281,22.0,20.499783,1.5002174,1.5002174,2.2506523
6282,20.0,21.604733,-1.6047325,1.6047325,2.5751665
6283,26.0,21.038563,4.961437,4.961437,24.61586
6284,30.0,23.82525,6.1747494,6.1747494,38.12753
6285,28.0,27.274261,0.7257385,0.7257385,0.5266964
6286,26.0,27.673714,-1.6737137,1.6737137,2.8013175
6287,28.0,26.579247,1.4207535,1.4207535,2.0185404
6288,26.0,27.060934,-1.0609341,1.0609341,1.1255811
6289,26.0,26.287542,-0.28754234,0.28754234,0.0826806
6290,26.0,25.90538,0.09461975,0.09461975,0.008952897
6291,34.0,25.784971,8.215029,8.215029,67.486694
6292,43.0,29.980766,13.019234,13.019234,169.50044
6293,43.0,36.896008,6.1039925,6.1039925,37.258724
6294,46.0,40.193188,5.8068123,5.8068123,33.71907
6295,46.0,43.055626,2.944374,2.944374,8.669339
6296,39.0,44.25378,-5.2537804,5.2537804,27.602207
6297,39.0,40.741936,-1.7419357,1.7419357,3.0343401
6298,43.0,38.810917,4.189083,4.189083,17.548418
6299,27.000002,40.231308,-13.231306,13.231306,175.06746
6300,34.0,32.31068,1.6893196,1.6893196,2.8538008
6301,39.0,32.148396,6.8516045,6.8516045,46.944485
6302,41.0,35.31306,5.6869392,5.6869392,32.341278
6303,45.000004,38.02012,6.979885,6.979885,48.718796
6304,41.0,41.498833,-0.4988327,0.4988327,0.24883406
6305,76.99999,40.853928,36.146065,36.146065,1306.538
6306,83.99999,58.777935,25.222057,25.222057,636.15216
6307,110.99999,72.16646,38.833534,38.833534,1508.0433
6308,110.0,88.991394,21.008606,21.008606,441.3615
6309,78.0,96.88107,-18.881073,18.881073,356.4949
6310,48.0,88.390884,-40.390884,40.390884,1631.4236
6311,43.0,67.33055,-24.330551,24.330551,591.9757
6312,34.0,50.398304,-16.398304,16.398304,268.9044
6313,27.000002,38.532284,-11.532282,11.532282,132.99353
6314,28.0,30.520908,-2.5209084,2.5209084,6.354979
6315,46.0,28.171028,17.828972,17.828972,317.87222
6316,74.0,37.141827,36.858173,36.858173,1358.5249
6317,67.0,56.359104,10.640896,10.640896,113.22866
6318,61.000004,63.201138,-2.2011337,2.2011337,4.84499
6319,45.000004,62.579205,-17.5792,17.5792,309.0283
6320,38.0,52.58386,-14.5838585,14.5838585,212.68893
6321,44.0,42.604385,1.3956146,1.3956146,1.9477402
6322,29.0,41.660114,-12.660114,12.660114,160.27849
6323,18.0,33.78523,-15.785229,15.785229,249.17345
6324,29.0,24.076397,4.923603,4.923603,24.241867
6325,30.0,25.96705,4.0329494,4.0329494,16.26468
6326,22.0,28.013233,-6.013233,6.013233,36.158974
6327,21.0,24.674482,-3.6744823,3.6744823,13.501821
6328,22.0,22.504866,-0.50486565,0.50486565,0.2548893
6329,48.0,22.18379,25.81621,25.81621,666.4767
6330,85.0,35.695103,49.304897,49.304897,2430.973
6331,94.99999,61.108894,33.891098,33.891098,1148.6066
6332,103.0,78.84182,24.15818,24.15818,583.6177
6333,115.0,90.00667,24.993332,24.993332,624.6666
6334,89.0,98.30119,-9.301193,9.301193,86.5122
6335,49.0,93.24085,-44.240852,44.240852,1957.253
6336,34.0,71.36256,-37.362556,37.362556,1395.9606
6337,33.0,47.431168,-14.431168,14.431168,208.2586
6338,43.0,35.776955,7.2230453,7.2230453,52.172382
6339,37.0,38.06951,-1.0695114,1.0695114,1.1438546
6340,39.0,37.06199,1.9380112,1.9380112,3.7558873
6341,42.0,37.47811,4.5218887,4.5218887,20.447477
6342,32.0,39.373684,-7.373684,7.373684,54.371216
6343,29.0,34.74561,-5.7456093,5.7456093,33.012028
6344,28.0,30.69894,-2.6989403,2.6989403,7.2842784
6345,20.0,28.486881,-8.486881,8.486881,72.02715
6346,17.0,23.438211,-6.4382114,6.4382114,41.450565
6347,15.0,19.785782,-4.785782,4.785782,22.903708
6348,16.000002,17.476192,-1.4761906,1.4761906,2.1791387
6349,17.0,17.201487,-0.20148659,0.20148659,0.040596846
6350,21.0,17.745346,3.254654,3.254654,10.5927725
6351,30.0,20.029411,9.970589,9.970589,99.412636
6352,35.0,25.685762,9.314238,9.314238,86.75502
6353,44.0,30.903652,13.096348,13.096348,171.51433
6354,89.0,37.95097,51.04903,51.04903,2606.0034
6355,115.99999,63.51706,52.482933,52.482933,2754.4583
6356,115.0,87.6695,27.330498,27.330498,746.9561
6357,74.0,98.51052,-24.51052,24.51052,600.7656
6358,26.0,88.619026,-62.619026,62.619026,3921.1423
6359,24.0,55.009,-31.008999,31.008999,961.558
6360,20.0,32.334934,-12.334934,12.334934,152.1506
6361,27.000002,23.114153,3.885849,3.885849,15.099822
6362,26.0,24.621107,1.3788929,1.3788929,1.9013456
6363,25.0,25.455809,-0.45580864,0.45580864,0.20776151
6364,35.0,25.157803,9.842197,9.842197,96.86885
6365,34.0,30.273737,3.726263,3.726263,13.885036
6366,25.0,32.248344,-7.2483444,7.2483444,52.538498
6367,20.0,27.999554,-7.9995537,7.9995537,63.99286
6368,20.0,23.180567,-3.1805668,3.1805668,10.116005
6369,18.0,21.215475,-3.215475,3.215475,10.33928
6370,18.0,19.636219,-1.636219,1.636219,2.6772127
6371,14.000001,19.088488,-5.0884867,5.0884867,25.892696
6372,14.000001,16.919436,-2.9194345,2.9194345,8.523098
6373,16.000002,16.013489,-0.013486862,0.013486862,0.00018189545
6374,16.000002,16.757774,-0.75777245,0.75777245,0.5742191
6375,23.000002,17.129833,5.8701687,5.8701687,34.45888
6376,31.000002,20.803123,10.196878,10.196878,103.976326
6377,42.0,26.615595,15.384405,15.384405,236.67992
6378,46.0,35.019302,10.980698,10.980698,120.57572
6379,33.0,41.12634,-8.126339,8.126339,66.037384
6380,24.0,36.53803,-12.538029,12.538029,157.20216
6381,21.0,28.712984,-7.712984,7.712984,59.490124
6382,15.0,23.638128,-8.638128,8.638128,74.61726
6383,16.000002,18.766035,-2.7660332,2.7660332,7.6509395
6384,26.0,17.535349,8.464651,8.464651,71.65032
6385,24.0,22.383728,1.616272,1.616272,2.6123352
6386,25.0,23.669413,1.3305874,1.3305874,1.7704628
6387,30.0,24.498648,5.5013523,5.5013523,30.264877
6388,46.0,27.439379,18.560621,18.560621,344.49667
6389,52.0,37.238716,14.761284,14.761284,217.89551
6390,48.0,45.411392,2.5886078,2.5886078,6.70089
6391,37.0,46.96301,-9.963009,9.963009,99.26154
6392,28.0,41.017815,-13.017815,13.017815,169.4635
6393,22.0,32.56126,-10.56126,10.56126,111.540215
6394,18.0,25.605766,-7.6057663,7.6057663,57.84768
6395,19.0,20.947618,-1.9476185,1.9476185,3.7932177
6396,32.0,19.888426,12.111574,12.111574,146.69023
6397,42.0,26.426725,15.573275,15.573275,242.52689
6398,42.0,34.97317,7.026829,7.026829,49.376324
6399,41.0,38.949974,2.050026,2.050026,4.202606
6400,31.000002,39.86095,-8.860949,8.860949,78.51641
6401,37.0,34.38793,2.6120682,2.6120682,6.8229003
6402,38.0,34.77592,3.2240791,3.2240791,10.394687
6403,41.0,35.946014,5.0539856,5.0539856,25.54277
6404,30.0,38.168755,-8.168755,8.168755,66.72855
6405,24.0,33.257996,-9.257996,9.257996,85.71048
6406,26.0,27.312225,-1.3122253,1.3122253,1.7219354
6407,30.0,25.9187,4.0813007,4.0813007,16.657015
6408,27.000002,27.782923,-0.78292084,0.78292084,0.61296505
6409,25.0,27.233604,-2.2336044,2.2336044,4.988989
6410,21.0,25.792479,-4.7924786,4.7924786,22.967852
6411,30.0,23.019531,6.9804688,6.9804688,48.726944
6412,50.0,26.537853,23.462147,23.462147,550.47235
6413,48.0,38.968185,9.031815,9.031815,81.57368
6414,47.0,44.272114,2.7278862,2.7278862,7.4413633
6415,43.0,45.69907,-2.69907,2.69907,7.284979
6416,38.0,43.7445,-5.744499,5.744499,32.99927
6417,36.0,39.605064,-3.6050644,3.6050644,12.99649
6418,37.0,36.575737,0.424263,0.424263,0.1799991
6419,30.0,35.901814,-5.9018135,5.9018135,34.8314
6420,24.0,31.990505,-7.990505,7.990505,63.848175
6421,20.0,26.88954,-6.8895397,6.8895397,47.46576
6422,22.0,22.646324,-0.64632416,0.64632416,0.41773492
6423,24.0,22.09789,1.9021091,1.9021091,3.618019
6424,19.0,23.192755,-4.1927547,4.1927547,17.579193
6425,31.000002,21.136393,9.863609,9.863609,97.29079
6426,48.0,26.375687,21.624313,21.624313,467.61093
6427,61.000004,37.99151,23.008495,23.008495,529.39087
6428,74.99999,50.5824,24.417591,24.417591,596.21875
6429,83.99999,63.809082,20.19091,20.19091,407.67285
6430,69.0,74.39849,-5.398491,5.398491,29.143703
6431,72.0,72.41144,-0.411438,0.411438,0.16928121
6432,73.0,71.43902,1.5609818,1.5609818,2.436664
6433,49.0,71.18719,-22.187187,22.187187,492.27127
6434,49.0,58.927128,-9.927128,9.927128,98.54787
6435,55.0,51.739613,3.2603874,3.2603874,10.630126
6436,74.0,51.863277,22.136723,22.136723,490.0345
6437,70.0,62.427376,7.572624,7.572624,57.34464
6438,63.0,66.833916,-3.8339157,3.8339157,14.69891
6439,57.0,64.974525,-7.9745255,7.9745255,63.593056
6440,54.0,60.132427,-6.132427,6.132427,37.606663
6441,35.0,55.543213,-20.543213,20.543213,422.0236
6442,23.000002,42.983116,-19.983114,19.983114,399.32486
6443,23.000002,30.027723,-7.0277214,7.0277214,49.388866
6444,23.000002,24.819736,-1.8197346,1.8197346,3.311434
6445,29.0,23.368893,5.6311073,5.6311073,31.70937
6446,28.0,26.264915,1.7350845,1.7350845,3.0105183
6447,41.0,27.23759,13.762409,13.762409,189.4039
6448,46.0,34.408554,11.591446,11.591446,134.36162
6449,60.0,40.71748,19.28252,19.28252,371.81558
6450,92.0,50.92687,41.07313,41.07313,1687.0022
6451,122.99999,71.361824,51.63817,51.63817,2666.5005
6452,101.0,93.054886,7.945114,7.945114,63.12484
6453,99.99999,96.29816,3.7018356,3.7018356,13.703587
6454,89.99999,96.01626,-6.016266,6.016266,36.195454
6455,56.0,91.24238,-35.24238,35.24238,1242.0253
6456,35.0,73.08659,-38.086594,38.086594,1450.5886
6457,38.0,49.79003,-11.790031,11.790031,139.00484
6458,43.0,39.76519,3.2348099,3.2348099,10.463995
6459,57.0,39.816803,17.183197,17.183197,295.26227
6460,70.0,48.392643,21.607357,21.607357,466.87787
6461,74.99999,59.86814,15.131851,15.131851,228.97292
6462,72.0,68.09745,3.9025497,3.9025497,15.229895
6463,57.0,70.46619,-13.466187,13.466187,181.33818
6464,53.000004,63.367676,-10.367672,10.367672,107.488625
6465,46.0,56.447746,-10.447746,10.447746,109.1554
6466,31.000002,49.218624,-18.218622,18.218622,331.91818
6467,21.0,37.59023,-16.590229,16.590229,275.2357
6468,17.0,26.861286,-9.861286,9.861286,97.244965
6469,23.000002,20.61856,2.381441,2.381441,5.671262
6470,21.0,21.696537,-0.696537,0.696537,0.4851638
6471,22.0,21.589025,0.4109745,0.4109745,0.16890004
6472,38.0,22.002872,15.997128,15.997128,255.9081
6473,71.0,30.555605,40.444397,40.444397,1635.7493
6474,94.99999,51.72717,43.272823,43.272823,1872.5372
6475,74.99999,73.91384,1.0861511,1.0861511,1.1797242
6476,105.0,76.39176,28.608238,28.608238,818.4313
6477,51.0,88.0107,-37.010696,37.010696,1369.7916
6478,49.0,70.71627,-21.71627,21.71627,471.5964
6479,34.0,56.634243,-22.634243,22.634243,512.30896
6480,28.0,41.603874,-13.603874,13.603874,185.0654
6481,17.0,31.78792,-14.78792,14.78792,218.68257
6482,26.0,22.674725,3.3252754,3.3252754,11.057457
6483,43.0,23.848902,19.151098,19.151098,366.76456
6484,74.99999,33.9676,41.03239,41.03239,1683.6571
6485,85.0,55.398182,29.601818,29.601818,876.26764
6486,68.0,71.51943,-3.519432,3.519432,12.386402
6487,61.000004,71.24407,-10.244068,10.244068,104.94093
6488,58.0,65.83109,-7.831093,7.831093,61.326015
6489,43.0,60.250492,-17.250492,17.250492,297.57947
6490,35.0,49.45647,-14.4564705,14.4564705,208.98953
6491,19.0,39.701504,-20.701504,20.701504,428.55225
6492,15.0,26.691298,-11.691298,11.691298,136.68643
6493,23.000002,19.351364,3.6486378,3.6486378,13.312557
6494,33.0,21.154608,11.845392,11.845392,140.31332
6495,26.0,27.637178,-1.6371784,1.6371784,2.6803532
6496,43.0,26.992222,16.007778,16.007778,256.24896
6497,56.0,35.288082,20.711918,20.711918,428.98355
6498,64.0,46.470936,17.529064,17.529064,307.2681
6499,52.0,56.083168,-4.083168,4.083168,16.67226
6500,46.0,54.455967,-8.455967,8.455967,71.50338
6501,51.0,49.134926,1.8650742,1.8650742,3.4785016
6502,54.0,48.842632,5.1573677,5.1573677,26.598442
6503,57.0,50.760986,6.2390137,6.2390137,38.925293
6504,56.0,53.642372,2.3576279,2.3576279,5.558409
6505,57.0,54.60639,2.393608,2.393608,5.7293596
6506,66.0,55.348534,10.651466,10.651466,113.453735
6507,55.0,60.31846,-5.3184586,5.3184586,28.286001
6508,53.000004,57.388985,-4.388981,4.388981,19.263153
6509,47.0,54.193707,-7.1937065,7.1937065,51.749413
6510,50.0,49.265015,0.73498535,0.73498535,0.54020345
6511,44.0,48.37949,-4.37949,4.37949,19.179932
6512,35.0,45.182186,-10.182186,10.182186,103.67692
6513,34.0,38.529537,-4.529537,4.529537,20.516706
6514,27.000002,34.823513,-7.823511,7.823511,61.207325
6515,20.0,29.609802,-9.609802,9.609802,92.3483
6516,13.0,23.681604,-10.681604,10.681604,114.09667
6517,18.0,17.747826,0.25217438,0.25217438,0.06359192
6518,24.0,18.083529,5.9164715,5.9164715,35.004635
6519,28.0,21.666506,6.333494,6.333494,40.113148
6520,61.000004,25.390545,35.60946,35.60946,1268.0336
6521,83.99999,44.088177,39.911816,39.911816,1592.953
6522,101.99999,65.21953,36.780464,36.780464,1352.8025
6523,106.99999,83.241394,23.758598,23.758598,564.471
6524,105.0,93.430305,11.5696945,11.5696945,133.85783
6525,96.0,96.61207,-0.6120682,0.6120682,0.37462744
6526,87.0,94.37421,-7.3742065,7.3742065,54.37892
6527,80.99999,89.10952,-8.109528,8.109528,65.764435
6528,99.0,83.373116,15.626884,15.626884,244.19952
6529,83.0,87.49909,-4.499092,4.499092,20.241829
6530,64.0,84.548965,-20.548965,20.548965,422.25998
6531,46.0,73.88326,-27.883263,27.883263,777.4763
6532,45.000004,57.490448,-12.490444,12.490444,156.0112
6533,44.0,47.859886,-3.8598862,3.8598862,14.898722
6534,40.0,43.970013,-3.9700127,3.9700127,15.761001
6535,37.0,40.707024,-3.7070236,3.7070236,13.742024
6536,33.0,37.742954,-4.7429543,4.7429543,22.495615
6537,26.0,34.226555,-8.226555,8.226555,67.67621
6538,24.0,28.877544,-4.8775444,4.8775444,23.79044
6539,16.000002,25.526562,-9.52656,9.52656,90.75534
6540,17.0,20.140522,-3.140522,3.140522,9.862879
6541,28.0,18.511469,9.488531,9.488531,90.03222
6542,35.0,23.769424,11.230576,11.230576,126.125824
6543,38.0,30.033129,7.9668713,7.9668713,63.47104
6544,40.0,34.442104,5.5578957,5.5578957,30.890203
6545,46.0,37.33059,8.669411,8.669411,75.15868
6546,39.0,41.676933,-2.6769333,2.6769333,7.1659718
6547,31.000002,39.89229,-8.892286,8.892286,79.072754
6548,26.0,34.179783,-8.179783,8.179783,66.908844
6549,14.000001,28.702715,-14.702714,14.702714,216.1698
6550,11.0,20.100668,-9.100668,9.100668,82.82216
6551,11.0,15.255981,-4.2559814,4.2559814,18.113379
6552,17.0,13.762627,3.2373734,3.2373734,10.480586
6553,15.0,16.36623,-1.36623,1.36623,1.8665844
6554,17.0,16.607975,0.392025,0.392025,0.1536836
6555,23.000002,17.55995,5.440052,5.440052,29.594166
6556,31.000002,21.013935,9.986067,9.986067,99.72153
6557,36.0,26.67315,9.326851,9.326851,86.99015
6558,38.0,31.866629,6.1333714,6.1333714,37.618244
6559,44.0,35.158638,8.841362,8.841362,78.169685
6560,37.0,39.68846,-2.6884613,2.6884613,7.227824
6561,29.0,37.934353,-8.934353,8.934353,79.82266
6562,31.000002,32.241497,-1.2414951,1.2414951,1.5413102
6563,28.0,30.632967,-2.632967,2.632967,6.932515
6564,27.000002,28.608892,-1.6088905,1.6088905,2.5885286
6565,27.000002,27.272919,-0.2729168,0.2729168,0.07448357
6566,24.0,26.806742,-2.8067417,2.8067417,7.877799
6567,35.0,25.056782,9.943218,9.943218,98.86759
6568,61.000004,30.100176,30.899828,30.899828,954.7994
6569,69.0,46.33901,22.660992,22.660992,513.52057
6570,60.0,58.99304,1.0069618,1.0069618,1.0139722
6571,37.0,60.445915,-23.445915,23.445915,549.71094
6572,27.000002,47.43216,-20.432158,20.432158,417.47305
6573,18.0,33.949535,-15.949535,15.949535,254.38768
6574,12.000001,23.501741,-11.50174,11.50174,132.29004
6575,10.0,16.836437,-6.836437,6.836437,46.736874
6576,18.0,13.741332,4.258668,4.258668,18.136253
6577,15.0,16.767553,-1.7675533,1.7675533,3.1242447
6578,17.0,16.77486,0.22513962,0.22513962,0.050687846
6579,44.0,17.608534,26.391466,26.391466,696.50946
6580,66.0,31.759338,34.24066,34.24066,1172.4229
6581,78.0,50.3023,27.6977,27.6977,767.1626
6582,74.0,65.57537,8.424629,8.424629,70.97438
6583,53.000004,71.09767,-18.097668,18.097668,327.52557
6584,40.0,62.05814,-22.05814,22.05814,486.56152
6585,34.0,48.405796,-14.405796,14.405796,207.52696
6586,27.000002,38.11629,-11.116289,11.116289,123.571884
6587,22.0,30.365004,-8.365004,8.365004,69.97328
6588,22.0,24.873508,-2.8735085,2.8735085,8.2570505
6589,26.0,22.899136,3.1008644,3.1008644,9.61536
6590,23.000002,24.451431,-1.4514294,1.4514294,2.1066473
6591,38.0,23.748,14.252001,14.252001,203.11952
6592,61.000004,31.213827,29.786177,29.786177,887.2163
6593,52.0,47.065342,4.934658,4.934658,24.35085
6594,57.0,50.51019,6.489811,6.489811,42.117645
6595,69.0,53.914894,15.085106,15.085106,227.56042
6596,44.0,61.465195,-17.465195,17.465195,305.03302
6597,54.0,52.08103,1.9189682,1.9189682,3.6824389
6598,39.0,51.67731,-12.677311,12.677311,160.71422
6599,58.0,43.80319,14.196812,14.196812,201.54947
6600,52.0,49.886402,2.1135979,2.1135979,4.467296
6601,30.0,50.96048,-20.96048,20.96048,439.3417
6602,32.0,38.65519,-6.6551895,6.6551895,44.291546
6603,56.0,33.416836,22.583164,22.583164,509.9993
6604,71.0,44.295563,26.704437,26.704437,713.12695
6605,82.0,58.4044,23.5956,23.5956,556.7523
6606,66.0,70.99749,-4.99749,4.99749,24.974905
6607,66.0,69.60205,-3.6020508,3.6020508,12.97477
